-7.976189901341528277e-01 -6.870157935834031449e-01 6.602187178985835514e-02 1.255896480181064867e-01
-6.731335358747168041e-01 -8.029257693624534120e-01 1.006733615741972274e-02 1.135301447053168461e-01
6.386610012678198833e-01 7.031749402278145711e-01 2.980672949639446428e-02 9.170659122099106275e-02
6.551941325620626033e-01 9.278996573220079647e-01 4.620106559361240872e-02 8.984813202285156508e-02
